firm_id,fiscal_year,label,current_ratio,quick_ratio,cash_ratio,debt_to_assets,debt_to_equity,st_debt_to_assets,roa,roe,ebit_to_assets,gross_margin,operating_margin,asset_turnover,inventory_turnover,days_inventory,dso,accruals_to_assets,cfo_to_assets,sales_growth,ebitda_growth,margin_cov,import_dependency,days_inventory_key_apis,fx_exposure,govt_sales_share,insurance_receivables_delay,log_assets,working_capital,retained_earnings,ebit,sales,total_assets,total_liabilities,equity_book,mve
F030,1395,1,1.1630656554862064,0.9717491878340523,0.22298028626113373,0.5012427544881272,1.2063577978156208,0.14354579742975543,0.11155442075822558,0.08555989544851109,0.11155442075822558,0.4928134870223625,0.22910022876025413,1.409561190050561,2.738562365086161,144.46170382318655,89.71663783714797,0.05484386717894266,0.020082658186746764,0.04155890390098517,0.0008455161724981938,0.14331214952750743,0.43092569114910473,151.29623882850723,0.8841066703391007,0.5759121044858696,85.69177936896537,16.062139288804797,258807.26539063407,386069.21743271465,293489.2246811431,3114253.907300554,2630906.2669710685,1086629.3972402099,1544276.8697308586,1626799.7462924605
F031,1395,1,1.093785998643643,0.9955754746225426,0.21384280196656916,0.5109353517664968,1.372229094270975,0.5062361520179686,0.0727970428141282,0.16655947703376936,0.0727970428141282,0.413902982531672,0.19001366015080287,1.184365792432732,2.917358776449673,135.11710982329336,116.17976364775903,0.07653975807813077,-0.00030686142798443117,0.018151921981374462,-0.055633632322764366,0.13909428096132787,0.573106734084165,139.68565581703965,0.5608618271045891,0.4159875711092229,116.66893418476462,15.037418768674502,351493.45784694806,510521.1690927136,280218.7439115885,4284797.564874209,3849314.932023648,1807230.2556527937,2042084.6763708545,1940230.019132749
F032,1395,1,0.9654156439799891,0.8140427060847137,0.20017123704828993,0.4923563583545162,1.3441830343436056,0.3605384348345951,0.025611974512391403,0.01868776576712998,0.025611974512391403,0.3621928199717436,0.253783163692725,0.9927106994599642,2.7333319830196796,131.6933312436213,70.13114788013431,0.04598586558454248,0.012264513253430902,0.04017450719400271,0.05958701066892395,0.18524053519228845,0.5913230073251058,142.59429853330232,0.2589756787906296,0.5302516022243335,58.15607926858023,13.489570327948996,1108720.184167174,1618800.5404766796,306646.9602638595,13481761.153102411,11972796.557153363,5497594.395246645,6475202.161906717,7123638.887657307
F033,1395,1,1.0695517395855993,0.8707352402802713,0.03517726735790769,0.6559134298331076,1.2633139731489238,0.15328224622345984,0.09127912584177622,0.1423768040382771,0.09127912584177622,0.3556088284946723,0.19662500281216164,1.0069975969294274,2.960816938054653,153.8221428915782,101.62567352233614,0.0767367962475621,-0.02956197022472192,-0.21620205403581955,0.07297455718300389,0.11276593170085361,0.35940225084805355,151.34581639175383,0.3853418461435133,0.5607807121544126,103.68599241449111,13.39785050506693,209516.67850407405,300941.42797969637,215586.56101372314,2567534.501154548,2361838.580569036,1158072.8686502506,1203765.7119187852,1029435.3547882299
F034,1395,1,0.8896359994357572,0.5541513801308637,0.16581311078503053,0.7276749170800005,1.3338303504552604,0.3326438883645317,0.026108883926196976,0.08615133717991104,0.026108883926196976,0.32520659023762166,0.19309068878224533,1.0390550857477012,2.034663989346765,161.7016467681231,120.72181707019644,0.08985706442427605,0.06192667378710702,-0.1885322917105759,0.06553829316861029,0.1772341550423921,0.5662230129054617,153.88828101829674,0.762580993855051,0.5194369563611703,130.5568906127377,13.519772578276134,327226.0846885913,440551.77759793954,111694.01001464622,4127862.414002884,4278007.835584858,2515800.7251931005,1762207.110391758,1786018.7236695779
F035,1395,1,0.9852508767168482,0.7945890626808225,0.2615690032593484,0.9250470765598316,1.1691290369432739,0.23941539901532233,0.0411586527321746,0.0527488578570182,0.0411586527321746,0.47407463387158055,0.21022163585981768,0.9293247297964915,2.917721111841815,160.14682918866603,94.11088205166635,0.06501729658276709,0.026172139795965884,0.03955579487757504,0.17877321512505076,0.08381811306687123,0.7487954068114847,159.6810859446075,0.5462323502242619,0.4051752683538831,110.5527257732044,15.257899654345682,268224.0365794285,382756.7485649571,126514.557138165,3297005.664169884,3073826.491877997,1542799.4976181686,1531026.9942598282,1545661.4616641942
F036,1395,1,1.1181831810585185,0.690215288669716,-0.01442956230152706,0.5067659237530905,1.014612288417484,0.22776934613247157,0.06022620284533571,0.13889782847309867,0.06022620284533571,0.3487347620870862,0.12669945011428801,1.1907992609175195,2.237916468913938,131.2442510302784,120.40041490490069,0.07113049543047886,-0.005877072752884217,-0.03349515539567742,-0.10827214093698098,0.11603703970488936,0.72427029764302,121.16276604374946,0.39162943651566606,0.5233113439615549,113.09466532331543,13.580271067578177,450951.83565457823,627071.4213314813,331042.0567119095,5608847.356456482,5496644.999553503,2988359.3142275773,2508285.6853259252,2355931.1267156014
F037,1395,1,1.1348080652916086,0.8424114811077613,0.21044809102606585,0.589419831968673,0.9076588876753846,0.056720951957800914,0.07846535461225039,0.1537301017647591,0.07846535461225039,0.40003032036442415,0.1954427457847864,1.186931823679352,2.9476627964276703,124.46395096354375,85.1892919245512,0.06970698562046777,0.09832154128951748,-0.026425556992725488,0.18063619821503907,0.10460211377182302,0.3497178782162182,126.35197459140124,0.6030647336891007,0.4736904823276768,72.02337634224854,13.029236384860745,322928.06333558174,477841.0669121592,263667.2248837742,3901340.872391834,3360301.195180085,1448936.9275314482,1911364.2676486368,1723205.7236799162
F038,1395,1,1.044328340683623,0.8043929623005298,0.18202298039474396,0.7007569422077911,1.3475298374517097,0.3204972051634747,0.13077066270380966,0.07364533674351534,0.13077066270380966,0.4040169868739329,0.18567716130046524,1.0040966369531243,2.430041704157267,140.35413491083813,132.79829694872706,0.08022804288883756,0.04142396608300055,-0.04226526752741078,-0.01889822134424375,0.1811350835710962,0.49082240620424517,120.86211676276221,0.271082684085567,0.5605286380225244,132.90219080901034,12.94885170001877,628427.0672937995,880917.4236595065,983229.856455143,7788017.516650363,7518734.218561845,3995064.523923819,3523669.694638026,3711270.1730618756
F039,1395,1,1.226951938710441,0.729123859006932,0.19752302944687294,0.5745990985155527,1.0954065723036668,0.35180246444729246,0.008386545999475019,-0.01825237018442411,0.008386545999475019,0.31523676423402974,0.1912332925112075,1.1579138916753287,2.802218072853358,153.062646737785,95.29556448018468,0.05577237734806567,0.08267609695949181,0.038948846675910455,0.05994334185052176,0.17293262230700368,0.510969544054928,158.40732431216023,0.234522793177396,0.4559641194923994,89.10884780380583,14.203263275190698,176593.0639204274,256494.15207755906,16218.234050380059,2152698.5422574566,1933839.5152659137,907862.9069556774,1025976.6083102362,912118.2329226931
F040,1395,1,1.1615509993057154,0.6997730270339965,0.13374768883479604,0.6853595324455016,1.2946941268534142,0.19168636586220547,0.06354484376804241,0.12138928991779305,0.06354484376804241,0.3854189212786612,0.14475333559026116,1.2548005016468249,3.179953895379439,129.31960711773172,90.88181774178774,0.037865993086750205,0.04211645877803483,0.3270650413858067,0.09867376773051846,0.1406894590517172,0.5203877205041472,137.60789169212904,0.859494743213475,0.4474648682647574,89.92629214134429,14.461052751121041,154215.72244943902,227968.6944108097,102259.8581782256,1864008.2264466633,1609255.0097613663,697380.2321181274,911874.7776432389,991674.1327443434
F041,1395,1,1.2404130233030835,0.7425605685692329,0.1323087844216116,0.5542561981652828,1.1578836915853699,0.27665773840827024,0.10115148359364617,0.12278785984117553,0.10115148359364617,0.4032646929572043,0.14643804294591478,1.1207081652728894,2.9983036185925624,130.14228401973315,112.1492535705425,0.043876613516893155,0.07492736522872794,0.34517928445844176,0.050171830160691315,0.13690996402388028,0.38328321578725993,139.58820761050544,0.3597186002422748,0.39805693699302813,116.87851018873619,12.988290657613044,248134.91575485357,365559.0750480885,264431.73875480983,3004192.1833950095,2614215.129232371,1151978.829040017,1462236.3001923542,1624665.2333488066
F042,1395,0,1.1102125164976582,0.7736604588169834,0.2432088793299121,0.6729094817104065,1.3796368617039887,0.1385474549501231,0.08577124286453713,0.0720833551390728,0.08577124286453713,0.45808660332412643,0.23849882576063253,1.074435852302563,2.788073050144743,143.66666388798825,126.78820438669972,0.07040155047198564,0.013104946423204079,0.056261415182840634,0.02621022578024098,0.08389148970595044,0.4216136610290427,148.92806303835061,0.724746348909852,0.3060078421689831,107.29025944961118,15.749969825479386,203019.04367722504,284863.2316728061,207866.35951491044,2514889.8594988263,2423497.113632879,1284044.186941655,1139452.9266912243,1001120.6968777322
F043,1395,0,1.0675296489914206,0.6666726913668286,0.2653189279552872,0.6030448263386207,1.1528356750018074,0.24130825010851148,0.059948545657720384,0.05253934614137012,0.059948545657720384,0.3781950972658396,0.17023735640031148,1.017345215890718,3.1781704506606276,132.43694996946215,123.62419548929172,0.07173921512832407,0.015239205598076757,0.12942881324499733,-0.05590300454404568,0.1098396662924688,0.6433100394006134,138.34785078093864,0.8643961605380153,0.440150965137697,119.02992456050482,13.507983695060089,267360.4131125774,391071.59404862276,172231.251076626,3248201.059831901,2872984.6435306384,1308698.2673361471,1564286.3761944913,1434387.9292079448
F044,1395,1,1.0540899634209329,0.8280730361181596,0.14558443008806043,0.6379873537940557,1.0850121927965848,0.19908260981696085,0.10677814718640617,0.16465192411615176,0.10677814718640617,0.3875933622686522,0.12128451364877771,1.1670596777662827,3.3185363747339722,104.0834546508278,97.01204830840122,0.05243951332835604,0.06919302392822053,-0.07297054045107676,0.0062440462183743495,0.09164822118830651,0.6417572328796334,92.80891598607579,0.5318758595902837,0.24437400699579098,109.61674494447976,13.0405720597743,277730.1762031576,409326.33086260385,312078.4012267171,3361837.848206421,2922680.4308742257,1285375.1074238103,1637305.3234504154,1562302.2684824262
F045,1395,1,1.0274495337552958,0.8665585532691329,0.21930221616349171,0.5502927091358815,1.13627079583908,0.4155974074809978,0.04997750003053997,0.14215938498141906,0.04997750003053997,0.4145547355403068,0.1427377730666991,1.1307424849608663,3.5407410967153186,142.15646114032302,90.55958521890297,0.047016812121093134,0.048023161531042614,0.0423991646575512,-0.08807639295290853,0.07240056240872735,0.5067967094011576,143.01742039577977,0.6342605124266982,0.3125809267578056,64.43464117523759,14.270195565055174,357371.06842140714,524294.9625867299,190361.47314399402,4335499.381238407,3808943.485121685,1711763.6347747655,2097179.8503469196,2429863.683918347
F046,1395,1,0.9636863330730842,0.8863271215533324,0.11533273657452454,0.6022679661113542,1.0314074543993406,0.3076791397165974,0.08969331051722623,0.07469046609318354,0.08969331051722623,0.34759343683969185,0.20194470554234747,0.9406377708598167,1.9406951305360363,144.21981374276186,98.71174305536249,0.07156922084626186,0.06322375346092736,0.14845074940212297,-0.019129866782056498,0.06632713868069653,0.41514581727906713,144.95632734932718,0.7436834918381865,0.23057819925355758,104.65962574512749,14.508692564114234,397289.83542501146,563366.7265337764,414765.08820318454,4897750.1315151,4624258.886324928,2370791.9801898226,2253466.9061351055,2252020.479382718
F047,1395,1,1.0162756754130593,0.988715477612783,0.18884901785040484,0.5972101904055895,1.0079841510927328,0.15430739909232233,0.08494328912703518,0.00956461946831634,0.08494328912703518,0.44306813590488087,0.16979987489196927,1.1221864199933183,3.0193040971777263,120.08339132875753,113.11705502543872,0.07912286152218131,0.02184283209550258,0.047938574833444776,-0.042945906308889996,0.13475281163224942,0.4283833123462596,121.46894420040786,0.6723824221098159,0.5679203876197803,107.70012827536559,12.86980150919193,849922.8048397597,1233189.728747686,792785.7083364805,10365851.57212493,9333117.618636668,4400358.703645924,4932758.914990744,5172206.924644412
F048,1395,1,1.0721757105059488,0.6775301875565093,0.16804312166046553,0.7054698447298199,1.2902964348249253,0.5068434998018414,-0.03531856528355604,-0.03757663328970857,-0.03531856528355604,0.3725124713953201,0.2203170257470174,1.1173705662143065,2.1875472502549833,144.15051083814498,132.50909649190646,0.094255372801604,0.02454095858679735,-0.1566796873427007,0.013626413117369333,0.15080514936121237,0.7179063580569798,132.24218505598395,0.48015472068504567,0.3200640710434627,134.14678205299393,13.904622254854605,210972.42723908485,283951.83109557885,-97474.31210026618,2661696.3659212114,2759860.467651816,1624053.1432695007,1135807.3243823154,1103809.0790941012
F049,1395,0,1.2036946529177572,0.6887998185444102,0.184758696925188,0.6265488235596145,1.097344229169933,0.40669347647973736,0.07228183616093418,0.11327517722621014,0.07228183616093418,0.33516475809843765,0.14996018280718626,0.9470250161087721,2.228916522579933,154.22000790285304,123.00014448971892,0.07765967932613564,0.022760052188488915,0.1200032136353682,-0.3056837102121529,0.07428936059987534,0.6842844577297051,151.14254216702642,0.4036831319041795,0.48916036992219525,125.89158532482533,13.586076335491452,210331.9375533644,283770.0455058411,197898.74725308403,2650894.6939371945,2737876.5920177526,1602796.4099943882,1135080.1820233644,1217210.0766016871
F050,1395,1,1.0790652466564816,0.9330993238236465,0.3067289165458157,0.7645968480523783,1.35677125407509,0.31428301422907867,0.07028182768381337,0.0561319595956084,0.07028182768381337,0.44538910288346345,0.14107773540766463,1.0120619761847114,2.9086256772223567,133.8478256730448,129.80890762679172,0.06660855761321532,0.038956962444150034,0.07154805075867149,0.13696388426946546,0.1425764913068033,0.669973037314965,129.33258890842137,0.24847947082735622,0.2508380627340975,124.74039093604115,15.225683478636167,497849.6429151614,717598.0064175533,390909.3239667258,6090901.54680269,5562025.588255387,2691633.5625851736,2870392.025670213,2967676.099555458
F051,1395,1,1.1629530989184316,0.8844140987828397,0.23122263287385197,0.5898593119894525,1.1829687033232603,0.16812797333991003,0.08350092961713365,0.014274517103549808,0.08350092961713365,0.472870112701282,0.20191477338676297,1.122191852288716,3.105370766949328,89.65797155317522,76.74615425698093,0.04237645036566219,0.04840690406257681,0.11640384261833364,0.05226847100655419,0.14267156532985584,0.6516702299955237,108.54886457232689,0.5469273164557851,0.27113602977415235,79.39081372438147,14.83047862175708,196332.35430439078,290120.1975799039,171251.23996091387,2373501.5871594176,2050890.220577552,890409.4302579365,1160480.7903196155,969355.3177893807
F052,1395,1,1.1075407251897367,0.9454457554327174,0.18336263086520582,0.5522785357847504,1.0432785668181852,0.3250291065988577,0.03204674870223318,0.03979193019169283,0.03204674870223318,0.3699899669666834,0.21238413957740437,1.1020752966019225,2.534419139134037,158.68168734821202,94.13093766332229,0.035769167898563915,0.005283235017349851,-0.09000467310047423,0.051668355428087495,0.0562968271089052,0.5601079111143832,158.21093734044942,0.7314491438605757,0.534221312978971,109.57924771700911,14.23745050685355,285338.6714600681,403206.1895701088,107338.11932562962,3523271.3280007895,3349423.067000546,1736598.308720111,1612824.758280435,1683317.8674873048
F053,1395,1,0.9430431520764002,0.7601683275911505,0.12005720489262231,0.6100156660095208,1.0982972546668517,0.3445575315791197,0.027948022973683564,-0.016703080074928375,0.027948022973683564,0.3314295917971232,0.17156599653757895,1.1910202070768336,2.3504209685772155,159.28306891891114,122.02519677940171,0.036984144174692264,0.0402904831808821,0.11098164882271751,-0.051404980701779214,0.05014328286525646,0.6957832246749189,157.20020369027193,0.40093807196652953,0.26761955059560505,132.15664763143295,13.894641909591352,162836.0992821492,229341.32119434228,53845.15147621252,2013684.5023013158,1926617.5473991213,1009252.2626217522,917365.2847773691,918384.2909747293
F054,1395,1,1.0775909686744805,0.9191804429567509,0.20909421283437832,0.44549137266737,0.8582882920425821,0.14391379258470333,0.08044562895163852,0.12681734603292846,0.08044562895163852,0.4386908862948051,0.19466875448791876,1.040429384991507,2.880065145035623,156.80266130706855,84.22952874375706,0.08228832325209345,0.06828290492969893,0.0818049855100291,-0.023890843793734927,0.13189713746040324,0.5711083492261346,164.72290471350948,0.5181440514733402,0.5855782542429924,69.30665942476077,13.260249311236109,582564.1279392462,854803.7520823869,499284.9977396571,7066939.294576884,6206490.075922113,2787275.0675925654,3419215.0083295475,3687082.8643401023
F055,1395,1,1.0554859931042717,0.8160830780167901,0.13141821423019948,0.6790240951519629,1.406476474645814,0.2701865260616615,0.05075342142564085,0.1183221923966735,0.05075342142564085,0.40529386772792253,0.2544697381795804,1.0141679866724942,2.8187053842592205,121.90480524963117,66.43207052919554,0.022487223382380503,0.054613779986328895,-0.040097976893329876,0.11661847634762193,0.13640648740832356,0.6321002238709219,116.35296100748054,0.26499954796072334,0.34038446823408314,70.4225188987205,15.214335829831143,300967.8802769608,438606.29195088206,165790.58702472076,3662996.677181766,3266589.3720607897,1512164.2042572615,1754425.1678035283,1614543.341865235
F056,1395,1,0.8920572534732734,0.771022886780662,0.18640968979931438,0.6460793751118673,1.5807296207412767,0.27935436923845997,0.05974221961034227,0.08081056088512767,0.05974221961034227,0.2404605827250861,0.2006123785519478,0.8251587334293438,2.454248035238577,128.87047500061237,114.47552977685812,0.1058938397073353,0.033118117058605304,0.13351586833909154,-0.09291520486793017,0.19765271506737636,0.588804207624871,129.5587589029183,0.6062220183765512,0.3799029458195168,118.85651611307,14.128567826969762,400078.59354963654,537642.2657682322,313664.4816230152,5050845.620820528,5250298.426620815,3099729.3635478863,2150569.0630729287,2110560.9004019937
F057,1395,1,1.0567014175034546,0.6694499342029191,0.1729435795937807,0.7050958007982443,1.3551040062814166,0.46317470204317523,0.05814724766958375,0.01825580658995629,0.05814724766958375,0.18514225257686504,0.20676956584512363,1.1064645626043772,2.656727430500115,169.67703123599608,76.34731101755423,0.08463322142300055,0.047044810915224215,-0.09641928190198686,-0.05194213258527528,0.17185530434865182,0.6612067427400419,162.52365877272535,0.30924070623368305,0.3948483887678996,102.05265353116064,14.121708652274478,348720.7871337769,500719.7467728919,228776.65650690455,4274095.181316415,3934436.5498932353,1931557.5628016677,2002878.9870915676,2224743.923671982
F058,1395,1,1.1921091930125147,0.9477917399514455,0.14850541703035042,0.25823029714269424,1.1704669148005333,0.058027566048969526,0.10155067898520645,0.1520302240704367,0.10155067898520645,0.46044216873857957,0.19135250756313624,1.0846043449597718,2.2443565682838154,134.55155164058928,103.26225441594828,0.11753049654781779,0.017965643344332517,0.11798137964341282,0.08123234806094934,0.19529773812314577,0.7688272927195485,127.97448406785439,0.7867593839088642,0.5418805105937017,99.13037307646479,14.341001830440302,323749.27943273156,483498.8025666397,333085.73211107805,3893491.819522609,3279995.1259764675,1345999.9157099088,1933995.2102665587,2243174.1389041035
F059,1395,0,1.2691006017212185,0.7950631158034315,0.15475189517924398,0.7863661769661755,1.0172680973541408,0.3939768600117921,0.05413916354254393,0.08840090578210899,0.05413916354254393,0.32160737498834396,0.15577268759270982,1.0181387413622107,2.305258808025125,111.78925957304845,80.56885117350012,0.03895179346689824,0.0606848624863017,-0.013073436621135623,-0.03219862575079082,0.19544139874785382,0.7519727825426827,117.95245892430664,0.8551300987837924,0.3580702635520549,65.28321683352657,14.822673813154516,384708.2359428017,540932.0864843178,247399.0701631567,4761019.901033158,4569687.708025711,2405959.3620884395,2163728.345937271,2494643.7612247947
F000,1396,0,0.944527450739209,0.6058764395875373,0.14938423130373504,0.5396041205305412,1.385027792554928,0.484548438665645,0.10825880349834632,0.1447275794093147,0.10825880349834632,0.3335503974123067,0.1786931549262162,1.119634047276432,2.6762215158464207,126.8918263581989,130.93085110433097,0.10842820841666734,0.06957402636135535,0.09034736969106556,-0.08730237364022556,0.19818283192482905,0.5170459455570435,120.82470041932876,0.3073087589513789,0.23658081423417762,140.68997291623816,12.987432538496986,225571.94979883987,307455.80763227394,311110.0182627033,2830471.8658500207,2873761.8393081133,1643938.6087790176,1229823.2305290957,1271358.907953714
F001,1396,1,1.2589364718678104,0.7443846554450736,0.19375912468255177,0.5341901008519306,1.8586411282512398,0.36813210861023105,0.054175024853419976,0.12670069559111236,0.054175024853419976,0.35660996235128445,0.15607323932625564,1.1759581615770465,2.661529832255097,110.61866868138813,122.84626043416645,0.04904407821957889,0.025364054699596475,0.07005727241249776,-0.20985140165957095,0.07326659230731651,0.7549708507566554,103.4495231453018,0.4839434236157064,0.44592718371911944,122.7602964435552,13.998633235776223,299084.1772766069,433743.05006463383,178154.8991439993,3648542.990720388,3288506.0897715986,1553533.8895130632,1734972.2002585353,1922470.586545212
F002,1396,1,1.1458782432767745,0.9271802829380048,0.17566126807381882,0.5341863807849049,1.1782499116210305,0.35653505063688495,0.047760016207144346,0.09659271619623999,0.047760016207144346,0.45406571335535256,0.21898489128115275,0.8948608359814166,3.145151146560335,119.19988767283716,115.80444314279026,0.06025686207600335,0.03596583074396469,0.05367715033940896,-0.20159587947335686,0.08285682568584639,0.6370103674095168,112.21707295759704,0.8744069638932943,0.30693864314858443,90.27358389978492,13.914912519402288,174722.0584355503,252876.83631870596,92241.09768524446,2133489.7065650816,1931345.6110478928,919838.265773069,1011507.3452748238,1063681.1871382433
F003,1396,1,1.3083071564998392,0.8725690741875867,0.18450138982143774,0.40955681492598206,1.066998525884528,0.28847847969845714,0.04771205372033375,0.026948433354971723,0.04771205372033375,0.32322339897280405,0.16269905683582586,0.9496522975043399,3.0425266970975495,144.3544412572495,110.96830104683411,0.04062774734371409,0.04854762188138583,-0.08706850448484897,0.010409276086025161,0.17096574032184825,0.3244077370233829,142.25614166282767,0.6688452174810596,0.5316105514794724,144.81407212814742,14.106309902329262,222962.44899646763,326389.3180793197,114065.76020659343,2707766.809619138,2390711.5982723106,1085154.3259550317,1305557.272317279,1264083.9578951465
F004,1396,1,1.167746376777625,0.9025250902017428,0.21452733590475687,0.506992459677251,1.304731465627524,0.16705249821703305,0.09378397169606519,0.021751997543713042,0.09378397169606519,0.4121173255302568,0.20087793156421802,1.1668877263595665,2.5876548839194413,120.45897276868254,94.0223508081264,0.05406599863435759,0.0038493574021447596,0.17632560318682722,-0.11623340580691757,0.10095001511408538,0.3268404394983729,122.52357985495804,0.3044170509616382,0.43717057708068985,99.39045635983108,12.917323972507146,263744.65177483024,383287.53352733294,270476.2943659294,3214253.597837613,2884035.4004465514,1350885.2663372196,1533150.1341093318,1277895.120058468
F005,1396,1,1.1774282763393555,0.7456871598817864,0.2118749317782096,0.6992640262438945,1.4688832344083294,0.15782577185411328,0.12253461943180843,0.16585493650491048,0.12253461943180843,0.44515533623277725,0.0948149090369325,1.0838446919649858,2.868977413711714,124.24906736216184,80.96709186245938,0.06127600804166552,0.04903090891945416,0.09928696745469054,0.2075122797257884,0.08216476179218599,0.5671679539097854,110.50736959305078,0.8133181330744954,0.20351932667827183,75.77942929867547,13.824958225341028,155528.08952576446,229880.6870860477,198936.1603036012,1879982.863119569,1623509.8393096237,703987.090965433,919522.7483441907,995449.3382918836
F006,1396,1,1.0855986016260615,0.734191909678767,0.10878948676395377,0.47174859087180065,0.9817013596746569,0.3288923654137138,0.030590476871029268,0.06429447476102237,0.030590476871029268,0.28597832374227394,0.20310996485587068,0.9886769326159864,2.8086550902786307,145.22808649802766,112.00879786003105,0.07552475045106406,0.01305108593892269,0.03468692475449871,0.0780914543550103,0.09741904147382763,0.6211057749228743,148.17480815190314,0.24208709298867173,0.45951489933967715,105.90722679465388,13.471698176445237,521085.5796075537,733073.6168957514,189108.82438424492,6447245.96535296,6181950.846387117,3249656.3788041114,2932294.467583006,2521126.4276042343
F007,1396,1,1.203111697406962,0.7354841111927222,0.17379608583984849,0.47719336202057977,1.1410838822639953,0.21887395770275964,0.042326591412422926,0.11523212542616756,0.042326591412422926,0.3521063710089939,0.17023546114494498,1.1513739306582522,2.4439345464183466,157.63219403008154,58.45445151755099,0.03194423077531529,-0.01136230778785681,0.20518374122103683,0.18851171803782166,0.10088069374946751,0.7507362788312527,162.6493096209736,0.865430185660762,0.5262489147401026,57.79308185412399,12.468391632393903,474544.8278737317,703919.3298147912,207544.48424405535,5726129.582468004,4903406.518653441,2087729.1993942764,2815677.319259165,2632807.9457398406
F008,1396,1,0.9816507766714295,0.8557175901004593,0.14508913855370992,0.5107328314947543,0.7335059579480745,0.11119477647210681,0.11546636580875852,0.047461493633549026,0.11546636580875852,0.4372016118786005,0.21460603051293714,1.063815107281596,3.018279385315569,138.76238372640358,92.52469751343334,0.031576858807043265,0.04307469441321265,-0.06999545704124402,-0.011367718081187556,0.11321274209214756,0.39960349971915976,135.58665595478968,0.6878409384751971,0.5962176961328414,100.58696517657273,15.018971008676886,197225.40346618497,289990.29187175236,241233.5208912119,2390096.09490432,2089210.301212351,929249.1337253416,1159961.1674870094,1106187.3200025903
F009,1396,1,1.0878739124905403,0.7109377796550229,0.10633081628206258,0.47401802845376484,1.2526727287971977,0.3237529992198527,0.07062476363749107,0.22475012695519828,0.07062476363749107,0.32142588338643474,0.17415602343584052,1.0108609426457984,2.467226653412052,121.18930749939742,100.69585859871826,0.09832201435226076,0.0683379920499422,0.08155099384974374,-0.011062288041560266,0.05994191608792834,0.4328900459378234,134.7686883843229,0.28730977777523087,0.5024786976676906,96.8766219124595,14.701811567360002,1281352.2597607926,1812973.0039262604,1058992.2216099552,15812448.659989225,14994630.311906496,7742738.296201455,7251892.015705041,7212292.21311938
F010,1396,0,1.0129513183798984,0.9892261686862226,0.2036207817288824,0.6197438891661406,0.9070377086686159,0.2653329216700214,0.07508727378056405,0.0921889374957268,0.07508727378056405,0.2940210414262373,0.16048891976480323,1.1378394449583034,2.8805623896226313,138.2442080022238,87.93317430530006,0.08073251232596103,0.05500468224607158,-0.09419969931524123,0.028274581649663115,0.10230130501662185,0.5934860016803254,140.8484944065548,0.7626340871964974,0.5256772146655987,65.64501713375978,15.052350253836698,716135.3056077375,1057158.163583907,563323.4210761804,8661802.846603645,7502248.952631354,3273616.2982957256,4228632.654335629,4003614.873481965
F011,1396,0,1.0252009195483462,0.8043218577353747,0.23400698270632245,0.6944887042173818,1.2797987795342212,0.3420767542110478,0.0645692649932977,0.0629436283027894,0.0645692649932977,0.2954795601130152,0.2582996589512282,1.2563298901383182,2.807311592831759,137.54384178228284,115.47302757405357,0.06286031539319387,0.010570681767600593,0.14623812574100198,0.04770011104719956,0.19463448019224633,0.577110073350633,143.64155097122745,0.7564527416821873,0.46388980950913,119.50336301795964,15.887655686508017,301391.5055763868,439882.75850079197,210366.99161921896,3665516.066371795,3258005.0530396327,1498474.0190364649,1759531.0340031679,2044503.2471666173
F012,1396,0,0.9745890553628962,0.8307707131432,0.16502010635469305,0.6901216911562325,1.151167244692104,0.3167385420496033,0.14366149897675035,0.12770066904264468,0.14366149897675035,0.49683864945167144,0.11173047538896652,1.0742273386234105,3.0115296069824558,170.84853552814965,93.8028149228598,0.049328762310077066,-0.01550420732706051,-9.751916455288945e-06,0.16885638777170753,0.09675152467257281,0.6951209508802775,192.3957665526722,0.6050439263949641,0.4731230729355076,99.62746285607757,12.39296533234792,242761.82601203435,351081.7719940214,386282.4402073807,2965385.7802405325,2688837.600600946,1284510.5126248607,1404327.0879760855,1565027.0864214466
F013,1396,1,1.2808988083973956,0.8084248128710458,0.07922841463977713,0.566170335456998,0.6308525929139497,0.14350460739650084,0.007414051218182095,0.004523356436061743,0.007414051218182095,0.3846064595473864,0.1922815029188177,1.10080400433082,3.4660415233064903,126.96187135275818,126.00505725791507,0.046767772944931445,0.039817201601609654,-0.04042360014947609,0.12166719026147785,0.07311022562924924,0.457485283307893,136.69656710352763,0.8939219788309261,0.4257715313760479,133.4900547713673,14.12294664017679,364019.25893989764,518991.871274778,30997.650898376207,4476379.175819046,4180932.932100346,2104965.4470012337,2075967.4850991121,2271334.501629537
F014,1396,1,1.2363029845737665,0.7451677241876197,0.1300256807890513,0.4809974853920357,1.5854100663714665,0.41984261415424295,0.07826844470757524,0.059243216590049455,0.07826844470757524,0.38656299569661956,0.16206404325662888,1.033787770662236,2.6994751493897304,133.92688333103376,109.57911717646085,0.08214811764167873,0.013402781618699882,0.08227062763130717,0.09200869763675934,0.15477045610302803,0.73532368322785,129.70500339467114,0.6199112434021048,0.2857841794582757,99.20921909406056,14.947150203750294,297048.33700956835,431286.3339829586,254858.24193886263,3621724.7302403958,3256206.8007235625,1531061.4647917282,1725145.3359318343,1569156.9778850086
